task_id,suite,scenario,comparison_group,comparison_method,repeat,seed,experiment_layer,protocol_version,algorithm,candidate_generator_mode,search_budget_id,bootstrap_mode_config,online_timing_mode,planning_timing_mode,pool_budget_mode,lambda_per_slot,topology_hash,profile_catalog_hash,workload_trace_hash,environment_trace_hash,arrival_slots,elapsed_slots,arrived_requests,accepted_requests,rejected_requests,completed_requests,runtime_failed_requests,deadline_missed_requests,unfinished_requests,goodput_utility,avg_estimated_delay_ms,avg_operational_stability_score,avg_total_energy,plan_direct_count,plan_repaired_count,fast_fallback_count,per_request_customized_count,online_baseline_count,planning_jobs_started,planning_jobs_published,planning_jobs_retained,total_planning_runtime_ms,total_online_runtime_ms,avg_online_runtime_ms,p95_online_runtime_ms,publication_valid_candidates,publication_rejected_candidates,objective_semantics_version,acceptance_rate,completion_rate,runtime_failure_rate,plan_direct_rate,plan_repaired_rate,fast_fallback_rate
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r0:s20260719,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,0,20260719,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,22fa364dda0f82c3,20b7a9b5dd0494ff,0012504cea8ad89a,c3ade63673949cb4,200,204,117,42,75,39,3,0,0,1.3478492005709337,658.9882731846874,0.7806811158281225,3951.33423949168,33,3,6,0,0,63,26,36,1625.830712262541,165.6853740569204,1.416114308178807,2.863624948076904,40,25,stability_delay_energy_v4,0.358974358974359,0.3333333333333333,0.07142857142857142,0.28205128205128205,0.02564102564102564,0.05128205128205128
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r1:s20260720,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,1,20260720,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,d2e5a428fc517250,19ef7a578170cb8a,0d516b4b5bb81d53,4948b9b559ca3dae,200,206,103,39,64,38,1,2,0,1.344147916161524,584.5050711753219,0.7974835663992162,4019.285203176363,32,6,1,0,0,62,42,20,2735.3502042824402,114.85153739340603,1.1150634698388935,2.448291052132845,64,15,stability_delay_energy_v4,0.3786407766990291,0.36893203883495146,0.02564102564102564,0.3106796116504854,0.05825242718446602,0.009708737864077669
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r2:s20260721,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,2,20260721,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,502b261ca80126e0,2af542aea9f21fe2,5896dd62ad5f8c47,b3c97759fa661993,200,208,103,47,56,45,2,1,0,1.6111150020725937,569.1744690508528,0.785582244233872,4012.560598032481,34,12,1,0,0,66,31,34,2189.248294918798,161.62083798553795,1.5691343493741547,3.5229590721428394,48,18,stability_delay_energy_v4,0.4563106796116505,0.4368932038834951,0.0425531914893617,0.3300970873786408,0.11650485436893204,0.009708737864077669
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r3:s20260722,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,3,20260722,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,8ee88a1e510e345f,0619f74521cefa66,578373c3c748f6b0,a8d64a668c29fff0,200,200,89,10,79,7,3,0,0,0.22670979078657857,1364.636873599663,0.8033208339472366,6749.231791882403,10,0,0,0,0,51,15,36,2557.5873743509874,56.959913577884436,0.6399990289649936,2.363624982535839,16,3,stability_delay_energy_v4,0.11235955056179775,0.07865168539325842,0.3,0.11235955056179775,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r4:s20260723,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,4,20260723,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,e0adedb9d81004e3,fa95dc9e4546012a,f559e354d708840b,7df8c4f9894fbd11,200,201,88,28,60,23,5,0,0,0.8976032135304413,539.4613077179151,0.8043834051071819,3726.1804491703106,27,0,1,0,0,58,35,22,2095.903125591576,107.1097933454439,1.2171567425618626,2.9157919343560934,62,9,stability_delay_energy_v4,0.3181818181818182,0.26136363636363635,0.17857142857142858,0.3068181818181818,0.0,0.011363636363636364
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r5:s20260724,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,5,20260724,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,86f99463f71919bc,e0b620b7e7af568c,c7d7bf33a5ec4d92,c61766e5adeaf7a9,200,204,114,41,73,37,4,0,0,1.3527421352439626,610.8540019178939,0.7608219545791517,3628.423116095455,36,2,3,0,0,68,31,37,2657.2641623206437,163.7343760812655,1.4362664568532062,3.0120000010356307,42,20,stability_delay_energy_v4,0.35964912280701755,0.32456140350877194,0.0975609756097561,0.3157894736842105,0.017543859649122806,0.02631578947368421
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r6:s20260725,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,6,20260725,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,30f3524c4ea65cf8,551cfde08adbd958,695de540688f167e,b0aa21bae96916c6,200,203,80,17,63,17,0,1,0,0.6545329570260304,416.95106988379433,0.8251658737278849,4177.975610779425,13,3,1,0,0,52,39,12,2989.6600446663797,62.62270687147975,0.7827838358934969,3.033708082512021,55,11,stability_delay_energy_v4,0.2125,0.2125,0.0,0.1625,0.0375,0.0125
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r7:s20260726,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,7,20260726,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,779df9d1577fa871,4fcae4838c4fd7eb,f062a679a2ecf338,5d8d75c05ac19d95,200,200,101,15,86,14,1,1,0,0.5464907568242003,639.8314186638466,0.8890468487331641,7062.43186300018,15,0,0,0,0,52,39,12,3983.108371612616,66.64771062787622,0.6598783230482794,2.4284999817609787,52,6,stability_delay_energy_v4,0.1485148514851485,0.13861386138613863,0.06666666666666667,0.1485148514851485,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r8:s20260727,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,8,20260727,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,527cf0d084245536,fafb8d0218ce1e5d,159363e6cefe4766,5f427e7b1456da70,200,200,108,55,53,54,1,0,0,2.121426075475177,386.29501375543407,0.7776884194313228,3631.2433793264713,54,1,0,0,0,68,44,24,1971.1844600969926,196.1728308815509,1.816415100755101,3.035208908841014,114,27,stability_delay_energy_v4,0.5092592592592593,0.5,0.01818181818181818,0.5,0.009259259259259259,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r9:s20260728,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,9,20260728,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,f5939a5d6acc0580,e6cb0779bea5536f,af52284609acf521,58651f60c37cc329,200,200,93,36,57,34,2,1,0,1.2560876252076385,557.1542024479714,0.7923089462860541,3341.318646811482,34,2,0,0,0,60,20,40,1829.1098821209744,135.73495985474437,1.4595156973628427,2.2192090982571244,34,8,stability_delay_energy_v4,0.3870967741935484,0.3655913978494624,0.05555555555555555,0.3655913978494624,0.021505376344086023,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r10:s20260729,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,10,20260729,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,bf33f9e1cc8a62ca,5ca75edf5d5be56a,824a8168ae7a0de6,5bfdd62f4d90fc6a,200,203,98,37,61,33,4,0,0,1.2519241741360574,638.3672912651508,0.7741378778757732,6125.539102922028,31,6,0,0,0,63,37,25,3553.8025440182537,151.39516512863338,1.544848623761565,4.0814169915392995,51,20,stability_delay_energy_v4,0.37755102040816324,0.336734693877551,0.10810810810810811,0.3163265306122449,0.061224489795918366,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r11:s20260730,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,11,20260730,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,9aa1d525116bce27,73d2ce2f2d3e6178,caede1b8be5b7237,2fbd8cdb625c9aae,200,200,111,30,81,28,2,0,0,1.1325957232539268,381.53351407042413,0.8110375726832891,3760.859514537092,30,0,0,0,0,58,22,36,2883.8833790505305,146.52062626555562,1.3200056420320325,2.1748750004917383,39,25,stability_delay_energy_v4,0.2702702702702703,0.25225225225225223,0.06666666666666667,0.2702702702702703,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r12:s20260731,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,12,20260731,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,1b56804260ef731a,100ff8009d766c5d,f35139bcd6241f64,5615e2a246665bbb,200,200,92,0,92,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,43,0,43,2488.507209229283,137.98474671784788,1.4998342034548684,2.3356660967692733,0,0,stability_delay_energy_v4,0.0,0.0,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r13:s20260732,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,13,20260732,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,0f747a529d62ad40,b57610a08a822c74,7f1efbd85881a5ff,a897565254a74026,200,209,110,32,78,30,2,0,0,1.0690969770671839,730.8534098994394,0.8274932885849462,5110.704027744018,26,4,2,0,0,57,19,38,1693.6404542066157,154.45758518762887,1.4041598653420806,2.4625409860163927,22,10,stability_delay_energy_v4,0.2909090909090909,0.2727272727272727,0.0625,0.23636363636363636,0.03636363636363636,0.01818181818181818
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r14:s20260733,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,14,20260733,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,0d71332c6e27cc95,9ed3ec8c67d14ea3,308da4420159f805,9238a84d7f53868e,200,203,103,29,74,28,1,3,0,0.9481431299544797,513.116273654046,0.7875145223030783,3292.9666126476413,29,0,0,0,0,55,15,39,2874.961001914926,212.52841502428055,2.063382670138646,3.4385829931125045,34,31,stability_delay_energy_v4,0.2815533980582524,0.27184466019417475,0.034482758620689655,0.2815533980582524,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r15:s20260734,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,15,20260734,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,52ba1732ae28e5b4,dfd71a0906908e25,9bdcca422ebe2579,554a01216359253d,200,205,100,22,78,18,4,1,0,0.6015911851155257,909.4297261696556,0.7896324330252813,8087.173790203057,22,0,0,0,0,54,28,25,4181.166211725213,168.36842999327928,1.6836842999327928,4.777792026288807,39,5,stability_delay_energy_v4,0.22,0.18,0.18181818181818182,0.22,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r16:s20260735,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,16,20260735,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,9896dece8e827d37,4148c3993b679559,304bc4a843f43cba,615e85118266de25,200,200,87,26,61,23,3,0,0,0.885550209202122,656.5693812559264,0.782729119853799,5118.9266260104305,20,6,0,0,0,56,26,30,2579.557709163055,99.36854254920036,1.1421671557379351,2.893625060096383,37,9,stability_delay_energy_v4,0.2988505747126437,0.26436781609195403,0.11538461538461539,0.22988505747126436,0.06896551724137931,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r17:s20260736,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,17,20260736,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,7ecdc7f0fd93a001,6e4bee434f9ae718,bd21cd943d2912a8,6d1494c76aa00136,200,207,97,54,43,53,1,0,0,2.074191790817296,422.0412226204518,0.7824442359230759,4175.79768548652,42,12,0,0,0,68,32,36,3311.7111227475107,189.727752818726,1.9559562146260412,3.2500410452485085,49,30,stability_delay_energy_v4,0.5567010309278351,0.5463917525773195,0.018518518518518517,0.4329896907216495,0.12371134020618557,0.0
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r18:s20260737,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,18,20260737,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,2993e1923ad9e958,5da16c92afe28b2e,e76d139647f0ef5a,fb1a538d3c9d367a,200,206,102,57,45,56,1,0,0,2.1206540151104076,429.8340429123046,0.7863419684522381,1844.7376727835508,49,0,8,0,0,81,40,41,2521.879083593376,200.16079302877188,1.9623607159683518,2.9702920001000166,83,49,stability_delay_energy_v4,0.5588235294117647,0.5490196078431373,0.017543859649122806,0.4803921568627451,0.0,0.0784313725490196
system_poisson:poisson_lifecycle_v1:scale:f1d09cd36f834fbb:periodic_customized:r19:s20260738,scale,small_periodic_customized_per_key,small_per_key,periodic_customized,19,20260738,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,0.5,3bb1928190d40a18,c8857495ab48bf40,1740cc75bb9f3ace,a5b68c6f808e683d,200,213,100,12,88,10,2,1,0,0.2676985345009929,1205.6655486463012,0.7712860144262873,8977.94795457743,12,0,0,0,0,53,21,31,3391.11591654364,93.48854154814035,0.9348854154814035,3.3623339841142297,26,5,stability_delay_energy_v4,0.12,0.1,0.16666666666666666,0.12,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r0:s20260719,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,0,20260719,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,22fa364dda0f82c3,20b7a9b5dd0494ff,0012504cea8ad89a,c3ade63673949cb4,200,207,117,50,67,46,4,2,0,1.5201191894631687,680.0903516742999,0.802753189980239,4583.074431611701,44,0,6,0,0,67,37,29,3002.654626383446,221.3719228748232,1.892067716878831,3.204875043593347,76,30,stability_delay_energy_v4,0.42735042735042733,0.39316239316239315,0.08,0.37606837606837606,0.0,0.05128205128205128
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r1:s20260720,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,1,20260720,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,d2e5a428fc517250,19ef7a578170cb8a,0d516b4b5bb81d53,4948b9b559ca3dae,200,202,103,38,65,37,1,1,0,1.4037180692685614,574.7920878154313,0.8100710501266668,3752.4796370456606,36,0,2,0,0,62,38,23,6423.694793600589,195.39329130202532,1.8970222456507313,3.7106249947100878,72,14,stability_delay_energy_v4,0.36893203883495146,0.3592233009708738,0.02631578947368421,0.34951456310679613,0.0,0.019417475728155338
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r2:s20260721,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,2,20260721,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,502b261ca80126e0,2af542aea9f21fe2,5896dd62ad5f8c47,b3c97759fa661993,200,208,103,61,42,61,0,0,0,2.288552201648462,425.0222410530994,0.7730760314496817,3499.2999156511087,42,17,2,0,0,70,31,38,5047.117251320742,193.54099093470722,1.8790387469389052,2.924041007645428,47,33,stability_delay_energy_v4,0.5922330097087378,0.5922330097087378,0.0,0.4077669902912621,0.1650485436893204,0.019417475728155338
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r3:s20260722,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,3,20260722,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,8ee88a1e510e345f,0619f74521cefa66,578373c3c748f6b0,a8d64a668c29fff0,200,200,89,30,59,27,3,1,0,1.0035630287006359,700.5234295177501,0.7765789341222817,5055.357175185899,27,0,3,0,0,54,27,27,5555.291417986155,112.89791960734874,1.268515950644368,2.7636250015348196,31,13,stability_delay_energy_v4,0.33707865168539325,0.30337078651685395,0.1,0.30337078651685395,0.0,0.033707865168539325
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r4:s20260723,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,4,20260723,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,e0adedb9d81004e3,fa95dc9e4546012a,f559e354d708840b,7df8c4f9894fbd11,200,202,88,47,41,42,5,0,0,1.6712539298485918,387.04673516188444,0.7503945649818885,3348.5820358168435,44,1,2,0,0,70,42,27,4088.805376086384,166.28787701483816,1.8896349660777063,3.545542014762759,78,23,stability_delay_energy_v4,0.5340909090909091,0.4772727272727273,0.10638297872340426,0.5,0.011363636363636364,0.022727272727272728
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r5:s20260724,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,5,20260724,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,86f99463f71919bc,e0b620b7e7af568c,c7d7bf33a5ec4d92,c61766e5adeaf7a9,200,203,114,49,65,44,5,1,0,1.6266556221083848,521.404093611703,0.7648844002747505,3389.1956297663946,46,1,2,0,0,65,38,26,4945.759795489721,227.81987965572625,1.998419996980055,3.644209005869925,74,25,stability_delay_energy_v4,0.4298245614035088,0.38596491228070173,0.10204081632653061,0.40350877192982454,0.008771929824561403,0.017543859649122806
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r6:s20260725,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,6,20260725,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,30f3524c4ea65cf8,551cfde08adbd958,695de540688f167e,b0aa21bae96916c6,200,202,80,50,30,50,0,1,0,1.9919562432683238,366.13345516398243,0.7861919120108602,4168.468359759796,37,13,0,0,0,56,33,22,7717.5995404832065,170.81008001696318,2.13512600021204,3.7711249897256494,62,34,stability_delay_energy_v4,0.625,0.625,0.0,0.4625,0.1625,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r7:s20260726,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,7,20260726,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,779df9d1577fa871,4fcae4838c4fd7eb,f062a679a2ecf338,5d8d75c05ac19d95,200,200,101,20,81,20,0,0,0,0.8046774521084059,436.3507615135983,0.9070070409548144,6907.490890075436,20,0,0,0,0,47,40,6,8455.374083481729,118.67070675361902,1.1749574926100892,3.1820000149309635,54,11,stability_delay_energy_v4,0.19801980198019803,0.19801980198019803,0.0,0.19801980198019803,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r8:s20260727,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,8,20260727,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,527cf0d084245536,fafb8d0218ce1e5d,159363e6cefe4766,5f427e7b1456da70,200,200,108,57,51,57,0,0,0,2.24623141114608,368.7014214192473,0.7547412826361275,3438.556791401873,52,5,0,0,0,69,44,25,3828.822345007211,238.716586609371,2.2103387649015835,3.1655420316383243,99,28,stability_delay_energy_v4,0.5277777777777778,0.5277777777777778,0.0,0.48148148148148145,0.046296296296296294,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r9:s20260728,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,9,20260728,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,f5939a5d6acc0580,e6cb0779bea5536f,af52284609acf521,58651f60c37cc329,200,202,93,56,37,53,3,0,0,2.0385583176095907,452.6622873021121,0.7730809090631067,3251.6617344749457,51,2,3,0,0,67,32,34,4297.938873292878,198.58733599539846,2.135347698875252,4.227291909046471,58,26,stability_delay_energy_v4,0.6021505376344086,0.5698924731182796,0.05357142857142857,0.5483870967741935,0.021505376344086023,0.03225806451612903
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r10:s20260729,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,10,20260729,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,bf33f9e1cc8a62ca,5ca75edf5d5be56a,824a8168ae7a0de6,5bfdd62f4d90fc6a,200,203,98,45,53,41,4,0,0,1.5712937875263484,560.8664298108758,0.7637004621412952,5880.440453214152,31,13,1,0,0,58,28,29,7907.625288702548,218.22892187628895,2.22682573343152,3.8731669774279,37,24,stability_delay_energy_v4,0.45918367346938777,0.41836734693877553,0.08888888888888889,0.3163265306122449,0.1326530612244898,0.01020408163265306
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r11:s20260730,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,11,20260730,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,9aa1d525116bce27,73d2ce2f2d3e6178,caede1b8be5b7237,2fbd8cdb625c9aae,200,200,111,30,81,28,2,0,0,1.1244884737104994,343.93840194565473,0.7413396089043661,3310.5208294883437,30,0,0,0,0,55,17,38,5806.7509171087295,168.1775781325996,1.5151133165099062,2.1490000654011965,21,24,stability_delay_energy_v4,0.2702702702702703,0.25225225225225223,0.06666666666666667,0.2702702702702703,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r12:s20260731,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,12,20260731,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,1b56804260ef731a,100ff8009d766c5d,f35139bcd6241f64,5615e2a246665bbb,200,200,92,0,92,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,42,0,41,6888.713580090553,185.25541527196765,2.0136458181735613,3.391957958228886,0,0,stability_delay_energy_v4,0.0,0.0,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r13:s20260732,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,13,20260732,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,0f747a529d62ad40,b57610a08a822c74,7f1efbd85881a5ff,a897565254a74026,200,203,110,57,53,53,4,0,0,1.9837921543466623,596.650173835581,0.7959273502435738,4695.405996439782,40,10,7,0,0,58,24,34,5234.4992503058165,193.48245684523135,1.7589314258657396,2.744082943536341,29,28,stability_delay_energy_v4,0.5181818181818182,0.4818181818181818,0.07017543859649122,0.36363636363636365,0.09090909090909091,0.06363636363636363
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r14:s20260733,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,14,20260733,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,0d71332c6e27cc95,9ed3ec8c67d14ea3,308da4420159f805,9238a84d7f53868e,200,203,103,27,76,27,0,1,0,0.984529819999645,515.4321605529419,0.7798815446568697,3250.7144496616897,25,1,1,0,0,54,13,41,6301.5562042128295,247.16683744918555,2.3996780334872385,3.808208042755723,30,22,stability_delay_energy_v4,0.2621359223300971,0.2621359223300971,0.0,0.24271844660194175,0.009708737864077669,0.009708737864077669
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r15:s20260734,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,15,20260734,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,52ba1732ae28e5b4,dfd71a0906908e25,9bdcca422ebe2579,554a01216359253d,200,205,100,36,64,32,4,2,0,1.125791458559351,735.5695215207488,0.7819410445461155,7431.088562264947,30,2,4,0,0,51,23,27,7119.356130366214,267.93736801482737,2.6793736801482737,4.921750049106777,35,19,stability_delay_energy_v4,0.36,0.32,0.1111111111111111,0.3,0.02,0.04
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r16:s20260735,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,16,20260735,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,9896dece8e827d37,4148c3993b679559,304bc4a843f43cba,615e85118266de25,200,210,87,44,43,41,3,0,0,1.5156428694090158,471.77091051355006,0.7796983596563618,4878.168931669231,32,10,2,0,0,63,34,28,4808.46879305318,128.3828770974651,1.4756652539938517,2.7012500213459134,50,29,stability_delay_energy_v4,0.5057471264367817,0.47126436781609193,0.06818181818181818,0.367816091954023,0.11494252873563218,0.022988505747126436
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r17:s20260736,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,17,20260736,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,7ecdc7f0fd93a001,6e4bee434f9ae718,bd21cd943d2912a8,6d1494c76aa00136,200,205,97,54,43,53,1,0,0,2.0971786056604347,398.1627579330692,0.773775489225258,4025.904823994153,40,10,4,0,0,65,32,32,4739.158288110048,210.12354036793113,2.1662220656487747,3.3978749997913837,51,19,stability_delay_energy_v4,0.5567010309278351,0.5463917525773195,0.018518518518518517,0.41237113402061853,0.10309278350515463,0.041237113402061855
