task_id,suite,scenario,algorithm,repeat,seed,dnn_index,individual_index,accuracy,operation,delay_utility,total_energy,energy_satisfaction,estimated_delay,deadline,delay_satisfaction,accuracy_norm,operation_norm,delay_norm,energy_norm,pareto_hv_version
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,34,0.8917734432120116,0.060126118155553056,0.0012704614059273114,13991.306398687495,0.7546586998596982,787.1156064517353,1925.0,0.5911087758692284,0.8917734432120116,0.060126118155553056,0.5911087758692284,0.7546586998596982,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,35,0.8732419089658234,0.07819432937744572,0.0015882131719791475,11039.670035569481,0.8277434843611924,629.6383997079263,1925.0,0.6729151170348435,0.8732419089658234,0.07819432937744572,0.6729151170348435,0.8277434843611924,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,36,0.8660743378446909,0.08500506398618969,0.001684853850854048,10121.412309679577,0.8504802512787143,593.5232895678771,1925.0,0.6916762132114924,0.8660743378446909,0.08500506398618969,0.6916762132114924,0.8504802512787143,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,37,0.858607041341278,0.07773180002870321,0.0021688950956723447,9140.80645516581,0.8747608057716583,461.06425432715815,1925.0,0.7604861016482296,0.858607041341278,0.07773180002870321,0.7604861016482296,0.8747608057716583,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,38,0.8950378013714881,0.04374464150900195,0.0014852558792925771,13724.68942157073,0.7612603410918298,673.2846602002996,1925.0,0.6502417349608833,0.8950378013714881,0.04374464150900195,0.6502417349608833,0.7612603410918298,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,39,0.8841570378961188,0.06388554948439604,0.001307486964811786,13463.087787352166,0.7677377985798198,764.8259806123199,1925.0,0.6026878022793144,0.8841570378961188,0.06388554948439604,0.6026878022793144,0.7677377985798198,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,40,0.8565696321455147,0.07852270767465945,0.0018194524073858519,10238.064920367728,0.8475918429977315,549.6159151734985,1925.0,0.7144852388709099,0.8565696321455147,0.07852270767465945,0.7144852388709099,0.8475918429977315,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,41,0.9030175443479186,0.03513910390111035,0.0012895701314767,17001.405261819033,0.6801263389330399,775.4522034834117,1925.0,0.5971676865021238,0.9030175443479186,0.03513910390111035,0.5971676865021238,0.6801263389330399,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,42,0.80394957246352,0.13420294417610173,0.0023379771568070966,7639.930676889351,0.9119236433723488,427.7201755750553,1925.0,0.7778077009999713,0.80394957246352,0.13420294417610173,0.7778077009999713,0.9119236433723488,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,43,0.8794799926875524,0.07163673351596231,0.00149393824793328,11980.486666160341,0.8044481416281467,669.3717102319349,1925.0,0.6522744362431507,0.8794799926875524,0.07163673351596231,0.6522744362431507,0.8044481416281467,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,44,0.8388615620056291,0.11137764941020949,0.0018935669440657782,8893.790576873862,0.8808771087346505,528.1038534887216,1925.0,0.7256603358500148,0.8388615620056291,0.11137764941020949,0.7256603358500148,0.8808771087346505,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,45,0.8179664782835244,0.11707667046967445,0.0021688950956723447,8245.936464410379,0.896918474395217,461.06425432715815,1925.0,0.7604861016482296,0.8179664782835244,0.11707667046967445,0.7604861016482296,0.896918474395217,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,46,0.8931827021532508,0.0508781785201974,0.001505850617537862,13171.591345800694,0.7749554744696903,664.0764949414756,1925.0,0.6550251974329997,0.8931827021532508,0.0508781785201974,0.6550251974329997,0.7749554744696903,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,47,0.8852401018390735,0.05421925391382406,0.0017213911971203312,11710.470826821256,0.8111339413007191,580.9254756692569,1925.0,0.6982205321198666,0.8852401018390735,0.05421925391382406,0.6982205321198666,0.8111339413007191,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,48,0.7470219814161482,0.15512108515804693,0.001876722174352263,7584.079774185524,0.9133065546412732,532.8439199292472,1925.0,0.7231979636731183,0.7470219814161482,0.15512108515804693,0.7231979636731183,0.9133065546412732,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,49,0.9025945693554835,0.03230573358330125,0.0013179573981106547,17311.118035335316,0.672457612665592,758.749866599285,1925.0,0.6058442251432286,0.9025945693554835,0.03230573358330125,0.6058442251432286,0.672457612665592,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,50,0.8973480209616376,0.04534964166946685,0.0015187958373583336,13979.593726542098,0.7549487146224853,658.4163423434952,1925.0,0.6579655364449376,0.8973480209616376,0.04534964166946685,0.6579655364449376,0.7549487146224853,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,51,0.8910715388663616,0.056738984856295416,0.001356141271851384,13696.872191570328,0.7619491170824672,737.3863038876582,1925.0,0.6169421797986191,0.8910715388663616,0.056738984856295416,0.6169421797986191,0.7619491170824672,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,52,0.9875542871211553,0.21380058916729808,0.0012609429605224983,11022.052600143306,0.8281797056002582,793.0572843561687,1925.0,0.5880221899448475,0.9875542871211553,0.21380058916729808,0.5880221899448475,0.8281797056002582,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,53,0.8951588204331393,0.03695873416652502,0.0018291787102705796,13357.035708186995,0.7703637295544383,546.6934391840127,1925.0,0.7160034082160973,0.8951588204331393,0.03695873416652502,0.7160034082160973,0.7703637295544383,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,54,0.8777064782951949,0.06125470278186616,0.0020762885403657065,10080.555914691548,0.8514918870142402,481.6286275046653,1925.0,0.7498033103871868,0.8777064782951949,0.06125470278186616,0.7498033103871868,0.8514918870142402,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,55,0.8472344853244619,0.08520124728598803,0.0023379771568070966,8534.800667644782,0.88976597474879,427.7201755750553,1925.0,0.7778077009999713,0.8472344853244619,0.08520124728598803,0.7778077009999713,0.88976597474879,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,56,0.8208302939014667,0.12384291183684838,0.0020379751393699848,8196.240667644783,0.8981489805112912,490.6831200645253,1925.0,0.7450996778885582,0.8208302939014667,0.12384291183684838,0.7450996778885582,0.8981489805112912,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,57,0.8888203030189393,0.05607642152529715,0.0015829145953884854,12266.28365063556,0.7973715886751659,631.7460227565695,1925.0,0.6718202479186652,0.8888203030189393,0.05607642152529715,0.6718202479186652,0.7973715886751659,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,58,0.8697866679192511,0.06120416399122579,0.0022437474426567432,9572.421917829844,0.8640736752462059,445.68295922643364,1925.0,0.7684763848174371,0.8697866679192511,0.06120416399122579,0.7684763848174371,0.8640736752462059,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,2,59,0.8113531552222734,0.12995745544212306,0.0019102420600034923,8455.856464410379,0.8917206938846303,523.4938654832947,1925.0,0.7280551348138729,0.8113531552222734,0.12995745544212306,0.7280551348138729,0.8917206938846303,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,0,0.9899999710187848,0.1993490877746637,0.0007592615576254066,7502.379060844576,0.9331569922838815,1317.0691838099954,1743.0,0.24436650383821265,0.9899999710187848,0.1993490877746637,0.24436650383821265,0.9331569922838815,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,1,0.9006404942391573,0.01062640882480295,0.0018295038398302816,17498.53548642125,0.7541516939372666,546.5962837731827,1743.0,0.6864048859591608,0.9006404942391573,0.01062640882480295,0.6864048859591608,0.7541516939372666,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,2,0.773348034742642,0.06941989916939448,0.002534323321021442,8464.265485014603,0.9159320951330568,394.5826452786445,1743.0,0.7736186774075475,0.773348034742642,0.06941989916939448,0.7736186774075475,0.9159320951330568,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,3,0.9045499786938733,0.006917637749212965,0.0022722474379311044,16766.537507151614,0.7672598838344371,440.09291563356595,1743.0,0.7475083673932496,0.9045499786938733,0.006917637749212965,0.7475083673932496,0.7672598838344371,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,4,0.806036474997541,0.032258149172059804,0.002761531582274331,10659.006300640598,0.8766299656176155,362.1178937147711,1743.0,0.7922444671745432,0.806036474997541,0.032258149172059804,0.7922444671745432,0.8766299656176155,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,5,0.9899999710187848,0.1993490877746637,0.0007592615576254066,7502.379060844576,0.9331569922838815,1317.0691838099954,1743.0,0.24436650383821265,0.9899999710187848,0.1993490877746637,0.24436650383821265,0.9331569922838815,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,6,0.9895908447676918,0.11897835833160725,0.0009258711078811232,14133.959199286937,0.8144025500110478,1080.0639435531393,1743.0,0.38034197157020116,0.9895908447676918,0.11897835833160725,0.38034197157020116,0.8144025500110478,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,7,0.9895414842628472,0.18632959946011193,0.001302361480708301,9335.322190160767,0.9003337232445823,767.8359770408297,1743.0,0.5594744824780093,0.9895414842628472,0.18632959946011193,0.5594744824780093,0.9003337232445823,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,8,0.9514042431488463,0.1000439375207687,0.001314071355362761,10540.515625721066,0.8787518270323681,760.9936826634055,1743.0,0.5634000673187576,0.9514042431488463,0.1000439375207687,0.5634000673187576,0.8787518270323681,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,9,0.9063584985748355,0.010441260241422282,0.0018295038398302816,17004.156559100473,0.7630047414100836,546.5962837731827,1743.0,0.6864048859591608,0.9063584985748355,0.010441260241422282,0.6864048859591608,0.7630047414100836,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,10,0.9895908447676918,0.11897835833160725,0.0009258711078811232,14133.959199286937,0.8144025500110478,1080.0639435531393,1743.0,0.38034197157020116,0.9895908447676918,0.11897835833160725,0.38034197157020116,0.8144025500110478,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,11,0.9787632209794438,0.17266285058188913,0.0013031162979872445,9254.470251546036,0.9017815722754958,767.3912156148848,1743.0,0.5597296525445297,0.9787632209794438,0.17266285058188913,0.5597296525445297,0.9017815722754958,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,12,0.7811691684350497,0.09400711690507156,0.002318454229966123,7849.61778289953,0.9269388451888736,431.3218639708112,1743.0,0.7525405255474406,0.7811691684350497,0.09400711690507156,0.7525405255474406,0.9269388451888736,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,13,0.9373648369238295,0.09269386609746048,0.0013148398111891837,10459.663687106335,0.8801996760632819,760.5489212374606,1743.0,0.5636552373852779,0.9373648369238295,0.09269386609746048,0.5636552373852779,0.8801996760632819,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,14,0.8897657072827483,0.015105277734838798,0.0018857481584550304,14831.677641538596,0.8019082179298059,530.2935047378157,1743.0,0.6957581728411844,0.8897657072827483,0.015105277734838798,0.6957581728411844,0.8019082179298059,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,15,0.8436212700879433,0.054600154572943954,0.0016449438508783186,12246.800083104627,0.8481966871011204,607.923485939079,1743.0,0.6512200310160189,0.8436212700879433,0.054600154572943954,0.6512200310160189,0.8481966871011204,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,16,0.8778781421180881,0.03546439850950539,0.0014970879362042426,14532.540434407532,0.8072649913464426,667.9634347568301,1743.0,0.6167737035244807,0.8778781421180881,0.03546439850950539,0.6167737035244807,0.8072649913464426,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,17,0.9829959444546876,0.14046429782425898,0.0013148398111891837,10733.887307771794,0.8752890405208735,760.5489212374606,1743.0,0.5636552373852779,0.9829959444546876,0.14046429782425898,0.5636552373852779,0.8752890405208735,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,18,0.8598792459634893,0.04811067897592003,0.0013502059325685525,13677.99505261803,0.8225676881536433,740.6277634239532,1743.0,0.575084473078627,0.8598792459634893,0.04811067897592003,0.575084473078627,0.8225676881536433,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,19,0.8109731580428671,0.06027819658419881,0.002443356966202041,8905.486966391567,0.9080309599818767,409.27298541825513,1743.0,0.7651904845563654,0.8109731580428671,0.06027819658419881,0.7651904845563654,0.9080309599818767,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,20,0.8344792994796004,0.022482896765024202,0.0027164357240268165,11271.882537188569,0.8656549379267607,368.1294540323635,1743.0,0.7887954939573358,0.8344792994796004,0.022482896765024202,0.7887954939573358,0.8656549379267607,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,21,0.8174308713934354,0.03803982737408816,0.002635076072317956,10060.1988312445,0.8873530580891549,379.49568534480517,1743.0,0.7822744203414772,0.8174308713934354,0.03803982737408816,0.7822744203414772,0.8873530580891549,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,22,0.9829959444546876,0.14046429782425898,0.0013148398111891837,10733.887307771794,0.8752890405208735,760.5489212374606,1743.0,0.5636552373852779,0.9829959444546876,0.14046429782425898,0.5636552373852779,0.8752890405208735,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,23,0.9414359756058104,0.08143118006054599,0.0013148398111891837,10437.132150884992,0.8806031575807567,760.5489212374606,1743.0,0.5636552373852779,0.9414359756058104,0.08143118006054599,0.5636552373852779,0.8806031575807567,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,24,0.9025119826892984,0.009784983298052854,0.0019745931728267097,16689.38758576561,0.76864143931508,506.433433358052,1743.0,0.7094472556752427,0.9025119826892984,0.009784983298052854,0.7094472556752427,0.76864143931508,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,25,0.9895521566383632,0.15791417576695174,0.001314071355362761,10814.739246386525,0.8738411914899599,760.9936826634055,1743.0,0.5634000673187576,0.9895521566383632,0.15791417576695174,0.5634000673187576,0.8738411914899599,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,26,0.8666582468374733,0.02121055388795639,0.0026616242806200277,11838.963674114788,0.8554999819836459,375.71042888406816,1743.0,0.7844461107951416,0.8666582468374733,0.02121055388795639,0.7844461107951416,0.8554999819836459,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,27,0.8276072423588533,0.06117511832837645,0.0020615062906485225,9746.041174633167,0.8929788088933036,485.0821967103546,1743.0,0.7216969611529808,0.8276072423588533,0.06117511832837645,0.7216969611529808,0.8929788088933036,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,28,0.8507867003838567,0.024030268570646048,0.002323939236076094,12380.643130201832,0.8457999044221346,430.30384980653446,1743.0,0.7531245841614834,0.8507867003838567,0.024030268570646048,0.7531245841614834,0.8457999044221346,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,29,0.7991140869931238,0.07809416972000843,0.0022139054264973,8626.713098666238,0.913023078676191,451.69047784581124,1743.0,0.740854573811927,0.7991140869931238,0.07809416972000843,0.740854573811927,0.913023078676191,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,30,0.9895414842628472,0.18632959946011193,0.001302361480708301,9335.322190160767,0.9003337232445823,767.8359770408297,1743.0,0.5594744824780093,0.9895414842628472,0.18632959946011193,0.5594744824780093,0.9003337232445823,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,31,0.8870627352736903,0.028384757384498565,0.0015651386517866487,15374.348561881245,0.79219038580871,638.9210303243566,1743.0,0.6334360124358251,0.8870627352736903,0.028384757384498565,0.6334360124358251,0.79219038580871,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,32,0.7816655423374318,0.08808541797145777,0.0022139054264973,8153.242146507413,0.921501718409438,451.69047784581124,1743.0,0.740854573811927,0.7816655423374318,0.08808541797145777,0.740854573811927,0.921501718409438,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,33,0.9787632209794438,0.17266285058188913,0.0013031162979872445,9254.470251546036,0.9017815722754958,767.3912156148848,1743.0,0.5597296525445297,0.9787632209794438,0.17266285058188913,0.5597296525445297,0.9017815722754958,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,34,0.8859441217131656,0.030169115870870105,0.0017067615103218557,13440.021951184068,0.8268291706882364,585.9049398245588,1743.0,0.6638525875934832,0.8859441217131656,0.030169115870870105,0.6638525875934832,0.8268291706882364,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,35,0.7997658931169753,0.06146277185288962,0.002534323321021442,8914.676283829158,0.9078664030822559,394.5826452786445,1743.0,0.7736186774075475,0.7997658931169753,0.06146277185288962,0.7736186774075475,0.9078664030822559,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,36,0.9895521566383632,0.15791417576695174,0.001314071355362761,10814.739246386525,0.8738411914899599,760.9936826634055,1743.0,0.5634000673187576,0.9895521566383632,0.15791417576695174,0.5634000673187576,0.8738411914899599,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,37,0.8598792459634893,0.04811067897592003,0.0013502059325685525,13677.99505261803,0.8225676881536433,740.6277634239532,1743.0,0.575084473078627,0.8598792459634893,0.04811067897592003,0.575084473078627,0.8225676881536433,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,38,0.773348034742642,0.06941989916939448,0.002534323321021442,8464.265485014603,0.9159320951330568,394.5826452786445,1743.0,0.7736186774075475,0.773348034742642,0.06941989916939448,0.7736186774075475,0.9159320951330568,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,39,0.8497254141566819,0.03800017331320911,0.00250764230069161,10230.854701732302,0.884297052989724,398.7809584023204,1743.0,0.771210006653861,0.8497254141566819,0.03800017331320911,0.771210006653861,0.884297052989724,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,40,0.8821610621504037,0.033768227358225045,0.0018289126516197935,13007.908851902022,0.8345671982823775,546.772968689533,1743.0,0.686303517676688,0.8821610621504037,0.033768227358225045,0.686303517676688,0.8345671982823775,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,41,0.893726022716677,0.02381658480504162,0.0016805893670804376,14538.482506617309,0.8071585842071958,595.0293507671213,1743.0,0.6586176989287887,0.893726022716677,0.02381658480504162,0.6586176989287887,0.8071585842071958,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,42,0.9514042431488463,0.1000439375207687,0.001314071355362761,10540.515625721066,0.8787518270323681,760.9936826634055,1743.0,0.5634000673187576,0.9514042431488463,0.1000439375207687,0.5634000673187576,0.8787518270323681,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,43,0.8400951907083277,0.02225345018109398,0.002761531582274331,11209.816745333399,0.8667663756749464,362.1178937147711,1743.0,0.7922444671745432,0.8400951907083277,0.02225345018109398,0.7922444671745432,0.8667663756749464,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,44,0.860169173908102,0.03699058453752533,0.0022068294542624683,11780.466435170205,0.856547516182184,453.1387770217179,1743.0,0.7400236505899496,0.860169173908102,0.03699058453752533,0.7400236505899496,0.856547516182184,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,45,0.8917931728404828,0.012270207521564179,0.0019353252583275108,15292.582558027645,0.7936546033830745,516.7090108998992,1743.0,0.7035519157200808,0.8917931728404828,0.012270207521564179,0.7035519157200808,0.7936546033830745,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,46,0.889516313780655,0.025889870139472117,0.0015030508511010051,15709.29496061338,0.7861923624202644,665.313485081018,1743.0,0.6182940418353311,0.889516313780655,0.025889870139472117,0.6182940418353311,0.7861923624202644,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,47,0.8298918959843287,0.06400717590271071,0.0017149610039747605,10681.401660852198,0.8762289226601444,583.1036377400435,1743.0,0.6654597603327347,0.8298918959843287,0.06400717590271071,0.6654597603327347,0.8762289226601444,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,48,0.7887108367342219,0.09195116219738772,0.001811382343732468,9128.997208752877,0.904028469833259,552.0645618856131,1743.0,0.6832676064913292,0.7887108367342219,0.09195116219738772,0.6832676064913292,0.904028469833259,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,49,0.8744597545024919,0.018592419866096256,0.0025283835542668706,12280.375773459153,0.8475954333578588,395.5096125793144,1743.0,0.7730868545155971,0.8744597545024919,0.018592419866096256,0.7730868545155971,0.8475954333578588,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,50,0.8920665894360662,0.010257612047308967,0.002097835303191532,15983.978479025864,0.7812734912991087,476.6818436502878,1743.0,0.7265164408202593,0.8920665894360662,0.010257612047308967,0.7265164408202593,0.7812734912991087,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,51,0.8394725743102033,0.04535619988564413,0.002263496907525992,10118.939687028127,0.8863011613433436,441.79428594537046,1743.0,0.74653225132222,0.8394725743102033,0.04535619988564413,0.74653225132222,0.8863011613433436,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,52,0.789339952578095,0.05794287852331611,0.002534323321021442,8897.153086488917,0.9081801982085357,394.5826452786445,1743.0,0.7736186774075475,0.789339952578095,0.05794287852331611,0.7736186774075475,0.9081801982085357,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,53,0.8612083211303492,0.043922414487986464,0.0021721762290306864,11255.63047214043,0.8659459703625124,460.3678037882961,1743.0,0.7358761883027561,0.8612083211303492,0.043922414487986464,0.7358761883027561,0.8659459703625124,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,54,0.788197073588531,0.07829441992228985,0.0022139054264973,8715.686081254438,0.9114298027594357,451.69047784581124,1743.0,0.740854573811927,0.788197073588531,0.07829441992228985,0.740854573811927,0.9114298027594357,4d_v1
pareto:dnn_30:e32d64c2ec:proposed:repeat_0:seed_20260719,pareto,dnn_30,proposed,0,20260719,3,55,0.8378248307856815,0.05084962597634464,0.0021891522424394576,10347.415427354379,0.8822097519734963,456.79783279287193,1743.0,0.7379243644332346,0.8378248307856815,0.05084962597634464,0.7379243644332346,0.8822097519734963,4d_v1
