task_id,suite,scenario,comparison_group,comparison_method,repeat,seed,experiment_layer,protocol_version,algorithm,candidate_generator_mode,search_budget_id,bootstrap_mode_config,online_timing_mode,planning_timing_mode,pool_budget_mode,lambda_per_slot,topology_hash,profile_catalog_hash,workload_trace_hash,environment_trace_hash,arrival_slots,elapsed_slots,arrived_requests,accepted_requests,rejected_requests,completed_requests,runtime_failed_requests,deadline_missed_requests,unfinished_requests,goodput_utility,avg_estimated_delay_ms,avg_operational_stability_score,avg_total_energy,plan_direct_count,plan_repaired_count,fast_fallback_count,per_request_customized_count,online_baseline_count,planning_jobs_started,planning_jobs_published,planning_jobs_retained,total_planning_runtime_ms,total_online_runtime_ms,avg_online_runtime_ms,p95_online_runtime_ms,publication_valid_candidates,publication_rejected_candidates,objective_semantics_version,acceptance_rate,completion_rate,runtime_failure_rate,plan_direct_rate,plan_repaired_rate,fast_fallback_rate
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r12:s20260731,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,12,20260731,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,c8a1c19b9973aa96,c57247db4e0508db,72a5571d4331dbf4,5615e2a246665bbb,200,207,184,69,115,66,3,0,0,2.428954489061704,576.3200843194039,0.8138753434988474,5903.4767867978135,35,18,16,0,0,31,20,10,19095.503583084792,727.5033338228241,3.9538224664283916,6.56254100613296,65,88,stability_delay_energy_v4,0.375,0.358695652173913,0.043478260869565216,0.19021739130434784,0.09782608695652174,0.08695652173913043
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r13:s20260732,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,13,20260732,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,2570004416ece14a,3e0c88c5a91c29b4,5e6617b3e9dde363,a897565254a74026,200,201,208,72,136,62,10,3,0,2.2057095195835075,626.5459818941813,0.8276209975637223,7801.847623459413,31,19,22,0,0,29,14,14,19017.513664904982,985.1528733270243,4.736311890995309,8.242540992796421,51,63,stability_delay_energy_v4,0.34615384615384615,0.2980769230769231,0.1388888888888889,0.14903846153846154,0.09134615384615384,0.10576923076923077
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r14:s20260733,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,14,20260733,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,e549ef942191509c,82b0c7769f30bf5e,5fa9f2d6b0764417,9238a84d7f53868e,200,204,202,80,122,76,4,1,0,2.783178585711707,534.8519888463189,0.8059284539711404,5082.241047203098,35,33,12,0,0,29,16,12,19557.14300100226,910.25958978571,4.506235592998564,6.774374982342124,57,86,stability_delay_energy_v4,0.39603960396039606,0.37623762376237624,0.05,0.17326732673267325,0.16336633663366337,0.0594059405940594
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r15:s20260734,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,15,20260734,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,9d81372cc2973096,868f2658ddad8015,1f9cdc4dfc70bd76,554a01216359253d,200,205,203,59,144,55,4,0,0,1.9290219416572245,698.2612403534484,0.8032613210270366,4942.64572797717,32,7,20,0,0,35,20,14,18712.908372748643,987.4529945664108,4.864300465844388,7.854582974687219,105,140,stability_delay_energy_v4,0.29064039408866993,0.270935960591133,0.06779661016949153,0.15763546798029557,0.034482758620689655,0.09852216748768473
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r16:s20260735,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,16,20260735,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,c61c842e17f225e3,3da65bab6008a478,33b568baf37f075d,615e85118266de25,200,204,215,63,152,51,12,2,0,1.7560417769989518,752.6234529986968,0.8450880849410195,7445.858155820499,24,3,36,0,0,34,10,23,18157.485873205587,805.6649176869541,3.747278686916066,6.679374957457185,26,52,stability_delay_energy_v4,0.2930232558139535,0.2372093023255814,0.19047619047619047,0.11162790697674418,0.013953488372093023,0.16744186046511628
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r17:s20260736,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,17,20260736,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,a1e1594e7589a223,d9b518a32809412d,f1078707bd950772,6d1494c76aa00136,200,208,191,54,137,48,6,1,0,1.7046077222579108,637.1425174704541,0.8173106585308146,5196.088829821021,28,6,20,0,0,32,23,8,18693.274454562925,895.2855878742412,4.687359098818017,8.860833011567593,96,76,stability_delay_energy_v4,0.28272251308900526,0.2513089005235602,0.1111111111111111,0.14659685863874344,0.031413612565445025,0.10471204188481675
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r18:s20260737,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,18,20260737,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,2340d35db3923e87,6c6665153475ebe0,e91a6f9277c728f1,fb1a538d3c9d367a,200,201,177,83,94,79,4,0,0,3.0720866594498264,480.6529948922299,0.8051274856271483,4603.7996597555775,52,12,19,0,0,31,24,6,18412.311625666916,1055.6533789495006,5.964143383895483,10.862124967388809,149,154,stability_delay_energy_v4,0.4689265536723164,0.4463276836158192,0.04819277108433735,0.2937853107344633,0.06779661016949153,0.10734463276836158
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r19:s20260738,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,19,20260738,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,2f8cac81e28c6822,342fe7b24aabf9c9,bca0f53820c0230d,a5b68c6f808e683d,200,205,180,43,137,39,4,1,0,1.3570652093116218,694.0403317138848,0.8175859021410474,5676.24150353141,26,2,15,0,0,29,10,18,19890.74608089868,925.4982022102922,5.141656678946068,9.329083026386797,40,63,stability_delay_energy_v4,0.2388888888888889,0.21666666666666667,0.09302325581395349,0.14444444444444443,0.011111111111111112,0.08333333333333333
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r0:s20260719,load,lambda_1_per_request_customized,lambda_1,per_request_customized,0,20260719,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,6d295842eb0296d0,fca0df0e76e8aea8,68e477ed3df2fad8,c3ade63673949cb4,200,200,191,56,135,45,11,1,0,1.5706815876967462,716.6982276300818,0.8794371932590399,4698.275362991592,0,0,0,56,0,0,0,0,0.0,19604.58903585095,102.6418274128322,182.6285410206765,0,0,stability_delay_energy_v4,0.2931937172774869,0.2356020942408377,0.19642857142857142,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r1:s20260720,load,lambda_1_per_request_customized,lambda_1,per_request_customized,1,20260720,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,a4f53f5438a025fd,a0ac5e6d1accb3ff,b090fbef89e23494,4948b9b559ca3dae,200,204,209,63,146,56,7,1,0,1.9878168096968971,681.5964103578413,0.8384435947329676,6877.95420443884,0,0,0,63,0,0,0,0,0.0,26247.414252720773,125.5857141278506,240.08033308200538,0,0,stability_delay_energy_v4,0.3014354066985646,0.2679425837320574,0.1111111111111111,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r2:s20260721,load,lambda_1_per_request_customized,lambda_1,per_request_customized,2,20260721,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,e1936cba343be935,938f95453f2442e2,b1b7f5bba0248714,b3c97759fa661993,200,207,211,66,145,59,7,0,0,2.21140572044279,562.9584914721872,0.8348274923055694,5866.430182358607,0,0,0,66,0,0,0,0,0.0,29236.780212144367,138.56293939404912,226.38795897364616,0,0,stability_delay_energy_v4,0.3127962085308057,0.2796208530805687,0.10606060606060606,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r3:s20260722,load,lambda_1_per_request_customized,lambda_1,per_request_customized,3,20260722,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,cad518de228dec43,e2c448830ab998d5,5b89c04953d23a62,a8d64a668c29fff0,200,211,210,74,136,64,10,1,0,2.2350824564642027,595.4157230492319,0.858476611446337,5521.688888421834,0,0,0,74,0,0,0,0,0.0,26169.167626765557,124.61508393697883,195.1250840211287,0,0,stability_delay_energy_v4,0.3523809523809524,0.3047619047619048,0.13513513513513514,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r4:s20260723,load,lambda_1_per_request_customized,lambda_1,per_request_customized,4,20260723,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,85e4775618fc9271,04cc006508118ace,6d76626369b7dc47,7df8c4f9894fbd11,200,206,206,50,156,46,4,0,0,1.699609032630006,645.3193819338466,0.8500858901346798,6586.098569331934,0,0,0,50,0,0,0,0,0.0,27892.320753540844,135.3996153084507,226.4790420886129,0,0,stability_delay_energy_v4,0.24271844660194175,0.22330097087378642,0.08,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:3bc2f704c646e8d7:per_request_customized:r5:s20260724,load,lambda_1_per_request_customized,lambda_1,per_request_customized,5,20260724,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,1.0,d24fe9836276a23a,5f88dfc591596c91,8236ef19df927245,c61766e5adeaf7a9,200,203,196,60,136,47,13,0,0,1.6964696542849695,539.4435920648045,0.84899528975321,4455.621596642582,0,0,0,60,0,0,0,0,0.0,20873.059668927453,106.495202392487,220.43933405075222,0,0,stability_delay_energy_v4,0.30612244897959184,0.23979591836734693,0.21666666666666667,0.0,0.0,0.0
